company_name,asset_sys_id,mel_id,make_source,ps_make,modality_source,ps_modality,model_name_source,ps_model_name,model_number
SUMMA,487769,8055.0,Beckman Coulter,Beckman Coulter,"Analyzers, Lab, Clinical Chemistry",General Laboratory,LH 750 - Hematology System,LH 750,
SUMMA,0AG02017,8055.0,Beckman Coulter,Beckman Coulter,"Analyzers, Lab, Clinical Chemistry",General Laboratory,LH 750 - Hematology System,LH 750,
SUMMA,OAG02028,8055.0,Beckman Coulter,Beckman Coulter,"Analyzers, Lab, Clinical Chemistry",General Laboratory,LH 750 - Hematology System,LH 750,
SUMMA,482450,8056.0,Beckman Coulter,Beckman Coulter,"Analyzers, Lab, Clinical Chemistry",General Laboratory,LH 755 - Hematology System,LH 755,
SUMMA,83451.12,8719.0,Waters Instrument,Waters,"Analyzers, Lab, Clinical Chemistry",General Laboratory,"OXICOM-2100 - Analyzer, Blood Gas",Oxicom 2100,
SUMMA,456,8214.0,Diasys Corp.,Diasys,"Analyzers, Lab, Clinical Chemistry",General Laboratory,R/S 2000 - Urinalysis Workstation,R/S 2000,
SUMMA,4484,731.0,Polymedco,Polymedco,"Analyzers, Lab, Clinical Chemistry",General Laboratory,"SEDIMAT 15 - Analyzer, Ery. Sedi. Rate",Sedimat 15,
SUMMA,3746,731.0,Polymedco,Polymedco,"Analyzers, Lab, Clinical Chemistry",General Laboratory,"SEDIMAT 15 - Analyzer, Ery. Sedi. Rate",Sedimat 15,
SUMMA,3978,731.0,Polymedco,Polymedco,"Analyzers, Lab, Clinical Chemistry",General Laboratory,"SEDIMAT 15 - Analyzer, Ery. Sedi. Rate",Sedimat 15,
SUMMA,A3440,756.0,Sysmex America,"Sysmex America, Inc.","Analyzers, Lab, Clinical Chemistry",General Laboratory,SF-3000,Sysmex SF-3000,
SUMMA,3387,643.0,Beckman Coulter,Beckman Coulter,"Analyzers, Lab, Clinical Chemistry",General Laboratory,SYNCHRON LX20 PRO - Blood Gas,SYNCHRON LX20 PRO,
SUMMA,3384,643.0,Beckman Coulter,Beckman Coulter,"Analyzers, Lab, Clinical Chemistry",General Laboratory,SYNCHRON LX20 PRO - Blood Gas,SYNCHRON LX20 PRO,
SUMMA,VRTA-00756,795051.0,Biomerieux,bioMerieux ,"Analyzers, Lab, Clinical Chemistry",General Laboratory,Vitek Virtuo,BacT/ALERT Virtuo,
SUMMA,VRTB-00238,795051.0,Biomerieux,bioMerieux ,"Analyzers, Lab, Clinical Chemistry",General Laboratory,Vitek Virtuo,BacT/ALERT Virtuo,
SUMMA,VRTB-00239,795051.0,Biomerieux,bioMerieux ,"Analyzers, Lab, Clinical Chemistry",General Laboratory,Vitek Virtuo,BacT/ALERT Virtuo,
SUMMA,BA13187,751049.0,Beckman Coulter,Beckman Coulter,"Analyzers, Lab, Hematology, Cell Counting",General Laboratory,UniCel DxH 800 Coulter Cellular Analysis System,UniCel DxH 800,
SUMMA,BA13188,751049.0,Beckman Coulter,Beckman Coulter,"Analyzers, Lab, Hematology, Cell Counting",General Laboratory,UniCel DxH 800 Coulter Cellular Analysis System,UniCel DxH 800,
SUMMA,BA13186,751049.0,Beckman Coulter,Beckman Coulter,"Analyzers, Lab, Hematology, Cell Counting",General Laboratory,UniCel DxH 800 Coulter Cellular Analysis System,UniCel DxH 800,
SUMMA,AV18367,751049.0,Beckman Coulter,Beckman Coulter,"Analyzers, Lab, Hematology, Cell Counting",General Laboratory,UniCel DxH 800 Coulter Cellular Analysis System,UniCel DxH 800,
SUMMA,AW09121,751049.0,Beckman Coulter,Beckman Coulter,"Analyzers, Lab, Hematology, Cell Counting",General Laboratory,UniCel DxH 800 Coulter Cellular Analysis System,UniCel DxH 800,
SUMMA,A7637,795460.0,Sysmex America,"Sysmex America, Inc.","Analyzers, Lab, Hematology, Cell Counting",General Laboratory,XN-10,XN-10,
SUMMA,81938,795460.0,Sysmex America,"Sysmex America, Inc.","Analyzers, Lab, Hematology, Cell Counting",General Laboratory,XN-10,XN-10,
SUMMA,81010,795460.0,Sysmex America,"Sysmex America, Inc.","Analyzers, Lab, Hematology, Cell Counting",General Laboratory,XN-10,XN-10,
SUMMA,13146,795460.0,Sysmex America,"Sysmex America, Inc.","Analyzers, Lab, Hematology, Cell Counting",General Laboratory,XN-10,XN-10,
SUMMA,13446,795460.0,Sysmex America,"Sysmex America, Inc.","Analyzers, Lab, Hematology, Cell Counting",General Laboratory,XN-10,XN-10,
SUMMA,83174,795460.0,Sysmex America,"Sysmex America, Inc.","Analyzers, Lab, Hematology, Cell Counting",General Laboratory,XN-10,XN-10,
SUMMA,83175,795460.0,Sysmex America,"Sysmex America, Inc.","Analyzers, Lab, Hematology, Cell Counting",General Laboratory,XN-10,XN-10,
SUMMA,83184,795460.0,Sysmex America,"Sysmex America, Inc.","Analyzers, Lab, Hematology, Cell Counting",General Laboratory,XN-10,XN-10,
SUMMA,83041,795460.0,Sysmex America,"Sysmex America, Inc.","Analyzers, Lab, Hematology, Cell Counting",General Laboratory,XN-10,XN-10,
SUMMA,83052,795460.0,Sysmex America,"Sysmex America, Inc.","Analyzers, Lab, Hematology, Cell Counting",General Laboratory,XN-10,XN-10,
SUMMA,12730,769522.0,Sysmex America,"Sysmex America, Inc.","Analyzers, Lab, Hematology, Cell Counting",General Laboratory,XN-450,Sysmex XN-450,
SUMMA,25409,759746.0,Sysmex America,"Sysmex America, Inc.","Analyzers, Lab, Hematology, Coagulation",General Laboratory,CA-660,Sysmex CA-660,
SUMMA,25410,759746.0,Sysmex America,"Sysmex America, Inc.","Analyzers, Lab, Hematology, Coagulation",General Laboratory,CA-660,Sysmex CA-660,
SUMMA,22906,786415.0,Sysmex America,"Sysmex America, Inc.","Analyzers, Lab, Hematology, Coagulation",General Laboratory,CS-2500,Sysmex CS-2500,
SUMMA,22907,786415.0,Sysmex America,"Sysmex America, Inc.","Analyzers, Lab, Hematology, Coagulation",General Laboratory,CS-2500,Sysmex CS-2500,
SUMMA,23059,786415.0,Sysmex America,"Sysmex America, Inc.","Analyzers, Lab, Hematology, Coagulation",General Laboratory,CS-2500,Sysmex CS-2500,
SUMMA,23060,786415.0,Sysmex America,"Sysmex America, Inc.","Analyzers, Lab, Hematology, Coagulation",General Laboratory,CS-2500,Sysmex CS-2500,
SUMMA,20552,786415.0,Sysmex America,"Sysmex America, Inc.","Analyzers, Lab, Hematology, Coagulation",General Laboratory,CS-2500,Sysmex CS-2500,
SUMMA,13603,786415.0,Sysmex America,"Sysmex America, Inc.","Analyzers, Lab, Hematology, Coagulation",General Laboratory,CS-2500,Sysmex CS-2500,
SUMMA,18751,786415.0,Sysmex America,"Sysmex America, Inc.","Analyzers, Lab, Hematology, Coagulation",General Laboratory,CS-2500,Sysmex CS-2500,
SUMMA,13231,786415.0,Sysmex America,"Sysmex America, Inc.","Analyzers, Lab, Hematology, Coagulation",General Laboratory,CS-2500,Sysmex CS-2500,
SUMMA,20553,786415.0,Sysmex America,"Sysmex America, Inc.","Analyzers, Lab, Hematology, Coagulation",General Laboratory,CS-2500,Sysmex CS-2500,
SUMMA,12135,786415.0,Sysmex America,"Sysmex America, Inc.","Analyzers, Lab, Hematology, Coagulation",General Laboratory,CS-2500,Sysmex CS-2500,
SUMMA,22900,786415.0,Sysmex America,"Sysmex America, Inc.","Analyzers, Lab, Hematology, Coagulation",General Laboratory,CS-2500,Sysmex CS-2500,
SUMMA,2480,763705.0,Alcor Scientific,ALCOR Scientific,"Analyzers, Lab, Hematology, ESR",General Laboratory,0112-00101 - ISED,iSED,
SUMMA,1279,763705.0,Alcor Scientific,ALCOR Scientific,"Analyzers, Lab, Hematology, ESR",General Laboratory,0112-00101 - ISED,iSED,
SUMMA,119,763705.0,Alcor Scientific,ALCOR Scientific,"Analyzers, Lab, Hematology, ESR",General Laboratory,0112-00101 - ISED,iSED,
SUMMA,1280,763705.0,Alcor Scientific,ALCOR Scientific,"Analyzers, Lab, Hematology, ESR",General Laboratory,0112-00101 - ISED,iSED,
SUMMA,5683,763705.0,Alcor Scientific,ALCOR Scientific,"Analyzers, Lab, Hematology, ESR",General Laboratory,0112-00101 - ISED,iSED,
SUMMA,5622,763705.0,Alcor Scientific,ALCOR Scientific,"Analyzers, Lab, Hematology, ESR",General Laboratory,0112-00101 - ISED,iSED,
SUMMA,2210005620,794374.0,Diasorin Inc,DiaSorin,"Analyzers, Lab, Immunoassay, Chemiluminescent",General Laboratory,I0050 - Liaison XL,Liaison XL,
SUMMA,600691,8062.0,Beckman Coulter,Beckman Coulter,"Analyzers, Lab, Immunoassay, Chemiluminescent",General Laboratory,UniCel DxI 800 Access Immunoassay System,UniCel DxI 800,
SUMMA,2200-0874,753916.0,Bio-Rad Laboratories,"Bio-Rad Laboratories, Inc.","Analyzers, Lab, Immunoassay, Microplate Reading",General Laboratory,660-0000 - Bioplex 2200,BioPlex 2200,
SUMMA,9163700369,8106.0,Bio-Rad Laboratories,"Bio-Rad Laboratories, Inc.","Analyzers, Lab, Immunoassay, Microplate Reading",General Laboratory,89601 - Evolis,Evolis,
SUMMA,M6V119142001,792657.0,Luminex,Luminex,"Analyzers, Lab, Molecular Assay",Molecular,ARIES-M6V1-IVD - Aries M1 System (Ivd),Aries,
SUMMA,x-70942-51815,795218.0,Roche Diagnostics,Roche Diagnostics,"Analyzers, Lab, Molecular Assay",General Laboratory,Cobas z 480 - Cobas 4800 System,Cobas z 480,
SUMMA,FA4099,794733.0,Biofire Diagnostics,BioFire,"Analyzers, Lab, Molecular Assay",Molecular,FilmArray Torch - Filmarray Torch,FilmArray Torch,
SUMMA,2FA01670,794733.0,Biofire Diagnostics,BioFire,"Analyzers, Lab, Molecular Assay",Molecular,FilmArray Torch - Filmarray Torch,FilmArray Torch,
SUMMA,TB471AD,794733.0,Biofire Diagnostics,BioFire,"Analyzers, Lab, Molecular Assay",Molecular,FilmArray Torch - Filmarray Torch,FilmArray Torch,
SUMMA,821525,795642.0,Cepheid,Cepheid,"Analyzers, Lab, Molecular Assay",Molecular,GX4XES1Y - GeneXpert Xpress,GeneXpert Xpress,
SUMMA,110004139,795642.0,Cepheid,Cepheid,"Analyzers, Lab, Molecular Assay",Molecular,GX4XES1Y - GeneXpert Xpress,GeneXpert Xpress,
SUMMA,110006327,795642.0,Cepheid,Cepheid,"Analyzers, Lab, Molecular Assay",Molecular,GX4XES1Y - GeneXpert Xpress,GeneXpert Xpress,
SUMMA,110005019,795642.0,Cepheid,Cepheid,"Analyzers, Lab, Molecular Assay",Molecular,GX4XES1Y - GeneXpert Xpress,GeneXpert Xpress,
SUMMA,812709,755933.0,Cepheid,Cepheid,"Analyzers, Lab, Molecular Assay",Molecular,I8080A1Y - GeneXpert Infinity Systems,GeneXpert Infinity,
SUMMA,2103121M08E10,795060.0,Becton Dickinson (BD),Becton Dickinson,"Analyzers, Lab, Molecular Assay",General Laboratory,Veritor Plus - Bd Veritor Plus Covid-19 Rapid Test Analyzer,Veritor Plus,
SUMMA,2103111M08F90,795060.0,Becton Dickinson (BD),Becton Dickinson,"Analyzers, Lab, Molecular Assay",General Laboratory,Veritor Plus - Bd Veritor Plus Covid-19 Rapid Test Analyzer,Veritor Plus,
SUMMA,2103121M09D70,795060.0,Becton Dickinson (BD),Becton Dickinson,"Analyzers, Lab, Molecular Assay",General Laboratory,Veritor Plus - Bd Veritor Plus Covid-19 Rapid Test Analyzer,Veritor Plus,
SUMMA,21031121M09DA0,795060.0,Becton Dickinson (BD),Becton Dickinson,"Analyzers, Lab, Molecular Assay",General Laboratory,Veritor Plus - Bd Veritor Plus Covid-19 Rapid Test Analyzer,Veritor Plus,
SUMMA,12207014,800778.0,Beckman Coulter,Beckman Coulter,"Analyzers, Lab, Urine",General Laboratory,102974 - Aution Eleven AE-4022,Aution AE-4022,
SUMMA,11810035,800778.0,Beckman Coulter,Beckman Coulter,"Analyzers, Lab, Urine",General Laboratory,102974 - Aution Eleven AE-4022,Aution AE-4022,
SUMMA,12301001,800778.0,Beckman Coulter,Beckman Coulter,"Analyzers, Lab, Urine",General Laboratory,102974 - Aution Eleven AE-4022,Aution AE-4022,
SUMMA,11912006,800778.0,Beckman Coulter,Beckman Coulter,"Analyzers, Lab, Urine",General Laboratory,102974 - Aution Eleven AE-4022,Aution AE-4022,
SUMMA,11811055,792637.0,Beckman Coulter,Beckman Coulter,"Analyzers, Lab, Urine",General Laboratory,14505 - Aution Max AX-4030,Aution Max AX-4030,
SUMMA,11810021,792637.0,Beckman Coulter,Beckman Coulter,"Analyzers, Lab, Urine",General Laboratory,14505 - Aution Max AX-4030,Aution Max AX-4030,
SUMMA,11810022,792637.0,Beckman Coulter,Beckman Coulter,"Analyzers, Lab, Urine",General Laboratory,14505 - Aution Max AX-4030,Aution Max AX-4030,
SUMMA,11812020,792637.0,Beckman Coulter,Beckman Coulter,"Analyzers, Lab, Urine",General Laboratory,14505 - Aution Max AX-4030,Aution Max AX-4030,
SUMMA,11812006,792637.0,Beckman Coulter,Beckman Coulter,"Analyzers, Lab, Urine",General Laboratory,14505 - Aution Max AX-4030,Aution Max AX-4030,
SUMMA,C9283,742431.0,Beckman Coulter,Beckman Coulter,"Analyzers, Lab, Urine",General Laboratory,800-3934 - Iq200 Elite,iQ200 Elite,
SUMMA,C9221,742431.0,Beckman Coulter,Beckman Coulter,"Analyzers, Lab, Urine",General Laboratory,800-3934 - iQ200 Elite Analyzer,iQ200 Elite,
SUMMA,C9222,742431.0,Beckman Coulter,Beckman Coulter,"Analyzers, Lab, Urine",General Laboratory,800-3934 - iQ200 Elite Analyzer,iQ200 Elite,
SUMMA,A2499,757.0,Sysmex America,"Sysmex America, Inc.","Analyzers, Lab, Urine",General Laboratory,UF-100 -,Sysmex UF-100,
SUMMA,CJ12199025,11726.0,Maxtec,Maxtec,"Analyzers, Oxygen",Patient Monitoring Systems,OM25-ME - Maxo2,OM-25ME,
SUMMA,SN0999890,9086.0,Interacoustics A/S,Interacoustics,"Analyzers, Physio, Middle Ear",Patient Care and Exam,8109371 - At235H Clinical Tympanometer,AT235h,
SUMMA,AL061760,746145.0,Grason-Stadler,Grason-Stadler (GSI),"Analyzers, Physio, Middle Ear",Patient Care and Exam,TympStar V1 - Tympstar V1,GSI TympStar,
SUMMA,16862176838,754001.0,Natus Medical,Natus,"Analyzers, Physio, Somnography",Patient Monitoring Systems,Embla NDx/SDx - Brain Monitor Base Unit,XLTEK Brain Monitor,
SUMMA,16862176712,754001.0,Natus Medical,Natus,"Analyzers, Physio, Somnography",Patient Monitoring Systems,Embla NDx/SDx - Brain Monitor Base Unit,XLTEK Brain Monitor,
SUMMA,16862176726,754001.0,Natus Medical,Natus,"Analyzers, Physio, Somnography",Patient Monitoring Systems,Embla NDx/SDx - Brain Monitor Base Unit,XLTEK Brain Monitor,
SUMMA,16862175792,754001.0,Natus Medical,Natus,"Analyzers, Physio, Somnography",Patient Monitoring Systems,Embla NDx/SDx - Brain Monitor Base Unit,XLTEK Brain Monitor,
SUMMA,16862176718,754001.0,Natus Medical,Natus,"Analyzers, Physio, Somnography",Patient Monitoring Systems,Embla NDx/SDx - Brain Monitor Base Unit,XLTEK Brain Monitor,
SUMMA,16862176809,754001.0,Natus Medical,Natus,"Analyzers, Physio, Somnography",Patient Monitoring Systems,Embla NDx/SDx - Brain Monitor Base Unit,XLTEK Brain Monitor,
SUMMA,16862208306,754001.0,Natus Medical,Natus,"Analyzers, Physio, Somnography",Patient Monitoring Systems,Embla NDx/SDx - Brain Monitor Base Unit,XLTEK Brain Monitor,
SUMMA,16862176800,754001.0,Natus Medical,Natus,"Analyzers, Physio, Somnography",Patient Monitoring Systems,Embla NDx/SDx - Brain Monitor Base Unit,XLTEK Brain Monitor,
SUMMA,16862176897,754001.0,Natus Medical,Natus,"Analyzers, Physio, Somnography",Patient Monitoring Systems,Embla NDx/SDx - Brain Monitor Base Unit,XLTEK Brain Monitor,
SUMMA,16862176791,754001.0,Natus Medical,Natus,"Analyzers, Physio, Somnography",Patient Monitoring Systems,Embla NDx/SDx - Brain Monitor Base Unit,XLTEK Brain Monitor,
SUMMA,1.68862E+11,754001.0,Natus Medical,Natus,"Analyzers, Physio, Somnography",Patient Monitoring Systems,Embla NDx/SDx - Brain Monitor Base Unit,XLTEK Brain Monitor,
SUMMA,16862176773,754001.0,Natus Medical,Natus,"Analyzers, Physio, Somnography",Patient Monitoring Systems,Embla NDx/SDx - Brain Monitor Base Unit,XLTEK Brain Monitor,
SUMMA,16862176739,754001.0,Natus Medical,Natus,"Analyzers, Physio, Somnography",Patient Monitoring Systems,Embla NDx/SDx - Brain Monitor Base Unit,XLTEK Brain Monitor,
SUMMA,16862176755,754001.0,Natus Medical,Natus,"Analyzers, Physio, Somnography",Patient Monitoring Systems,Embla NDx/SDx - Brain Monitor Base Unit,XLTEK Brain Monitor,
SUMMA,16862176752,754001.0,Natus Medical,Natus,"Analyzers, Physio, Somnography",Patient Monitoring Systems,Embla NDx/SDx - Brain Monitor Base Unit,XLTEK Brain Monitor,
SUMMA,16862202760,754001.0,Natus Medical,Natus,"Analyzers, Physio, Somnography",Patient Monitoring Systems,Embla NDx/SDx - Brain Monitor Base Unit,XLTEK Brain Monitor,
SUMMA,819602599,755328.0,Stereo Optical,Stereo Optical Company ,"Analyzers, Physio, Visual Function",Optometry,Optec 5000P,Optec 5000,
SUMMA,ME0975-6,745207.0,Micromedical Technologies,"Micromedical Technologies, Inc.","Analyzers, Physio, Visual Function, Eye Movement","Beds, Medical Furniture and Patient Transport",RealEyes xDVR - Realeyes Xdvr Binocular Video Goggles,VisualEyes,
SUMMA,MESW0260,745207.0,Micromedical Technologies,"Micromedical Technologies, Inc.","Analyzers, Physio, Visual Function, Eye Movement","Beds, Medical Furniture and Patient Transport",RealEyes xDVR - Realeyes Xdvr Binocular Video Goggles,VisualEyes,
SUMMA,1691,755662.0,Intoximeters,"Intoximeters, Inc","Analyzers, POC, Breath, Alcohol",General Laboratory,CC Breathalyzer,Alcomonitor CC,
SUMMA,1743,755662.0,Intoximeters,"Intoximeters, Inc","Analyzers, POC, Breath, Alcohol",General Laboratory,CC Breathalyzer,Alcomonitor CC,
SUMMA,1692,755662.0,Intoximeters,"Intoximeters, Inc","Analyzers, POC, Breath, Alcohol",General Laboratory,CC Breathalyzer,Alcomonitor CC,
SUMMA,1986,755662.0,Intoximeters,"Intoximeters, Inc","Analyzers, POC, Breath, Alcohol",General Laboratory,CC Breathalyzer,Alcomonitor CC,
SUMMA,2230,755662.0,Intoximeters,"Intoximeters, Inc","Analyzers, POC, Breath, Alcohol",General Laboratory,CC Breathalyzer,Alcomonitor CC,
SUMMA,5230,755662.0,Intoximeters,"Intoximeters, Inc","Analyzers, POC, Breath, Alcohol",General Laboratory,CC Breathalyzer,Alcomonitor CC,
SUMMA,5039,755662.0,Intoximeters,"Intoximeters, Inc","Analyzers, POC, Breath, Alcohol",General Laboratory,CC Breathalyzer,Alcomonitor CC,
SUMMA,1951,755662.0,Intoximeters,"Intoximeters, Inc","Analyzers, POC, Breath, Alcohol",General Laboratory,CC Breathalyzer,Alcomonitor CC,
SUMMA,2129,755662.0,Intoximeters,"Intoximeters, Inc","Analyzers, POC, Breath, Alcohol",General Laboratory,CC Breathalyzer,Alcomonitor CC,
SUMMA,2894,755662.0,Intoximeters,"Intoximeters, Inc","Analyzers, POC, Breath, Alcohol",General Laboratory,CC Breathalyzer,Alcomonitor CC,
SUMMA,2847,755662.0,Intoximeters,"Intoximeters, Inc","Analyzers, POC, Breath, Alcohol",General Laboratory,CC Breathalyzer,Alcomonitor CC,
SUMMA,1018,755662.0,Intoximeters,"Intoximeters, Inc","Analyzers, POC, Breath, Alcohol",General Laboratory,CC Breathalyzer,Alcomonitor CC,
SUMMA,67973,755047.0,Intoximeters,"Intoximeters, Inc","Analyzers, POC, Breath, Alcohol",General Laboratory,RBT IV - Alco-Sensor Iv,Alco-Sensor IV,
SUMMA,011428 ~ Printer,755047.0,Intoximeters,"Intoximeters, Inc","Analyzers, POC, Breath, Alcohol",General Laboratory,RBT IV - Alco-Sensor Iv,Alco-Sensor IV,
SUMMA,12775,755047.0,Intoximeters,"Intoximeters, Inc","Analyzers, POC, Breath, Alcohol",General Laboratory,RBT IV - Alco-Sensor Iv,Alco-Sensor IV,
SUMMA,014051~Printer,755047.0,Intoximeters,"Intoximeters, Inc","Analyzers, POC, Breath, Alcohol",General Laboratory,RBT IV - Alco-Sensor Iv,Alco-Sensor IV,
SUMMA,UR4037,792619.0,Jant Pharmacal Corporation,Jant Pharmacal,"Analyzers, POC, Urine",,Accustrip URS-10 - Accustrip Urs Reader,Accustrip URS,
SUMMA,UX09634191,755153.0,Roche Diagnostics,Roche Diagnostics,"Analyzers, POC, Urine",General Laboratory,Urisys 1100 - Urisys 1100,URISYS 1100,
SUMMA,UX09634201,755153.0,Roche Diagnostics,Roche Diagnostics,"Analyzers, POC, Urine",General Laboratory,Urisys 1100 - Urisys 1100,URISYS 1100,
SUMMA,3498,8551.0,Roche Diagnostics,Roche Diagnostics,"Analyzers, POC, Urine",General Laboratory,Urisys 1800 - Urisys 1800,URISYS 1800,
SUMMA,3499,8551.0,Roche Diagnostics,Roche Diagnostics,"Analyzers, POC, Urine",General Laboratory,Urisys 1800 - Urisys 1800,URISYS 1800,
SUMMA,UP01547298,8534.0,Roche Diagnostics,Roche Diagnostics,"Analyzers, POC, Whole Blood, Coagulation",General Laboratory,04837975001 - Coaguchek Xs,CoaguChek XS,
